  -6.37877713583358e+01   2.30037577692879e+01   2.50155036912139e+01   7.38473919038179e+00   1.43976051784353e-01   2.03902909054632e-02  -1.82767792012892e-02   6.78582592413620e-02   1.37928843027404e-02
   2.30037577692879e+01  -1.22684048053649e+01  -1.85907642411932e+01  -7.32927322625864e+00  -2.90060956296413e-01  -1.05068284978823e-02   5.80519726899502e-03  -3.69941760957227e-02  -6.38827365836014e-03
   2.50155036912139e+01  -1.85907642411932e+01  -3.78762429161039e+01  -2.21738772982212e+01  -3.49231725643626e+00  -2.62426251578460e-02   1.48648200486726e-02  -1.01044549822823e-01  -1.66804290533116e-02
   7.38473919038179e+00  -7.32927322625864e+00  -2.21738772982212e+01  -2.52869569306337e+01  -1.00379059112423e+01  -4.50675404949073e-02   2.63237238852643e-02  -1.32091641417179e-01  -2.06147131477487e-02
   1.43976051784353e-01  -2.90060956296413e-01  -3.49231725643626e+00  -1.00379059112423e+01  -9.87263777983259e+00  -2.53643742372870e-02   8.86755956596757e-03  -6.23939306222771e-02  -2.34693025323040e-02
   2.03902909054632e-02  -1.05068284978823e-02  -2.62426251578460e-02  -4.50675404949073e-02  -2.53643742372870e-02  -2.52650092727848e+02  -1.42258896773839e-03   8.63253987618795e-03   9.48784562668177e-04
  -1.82767792012892e-02   5.80519726899502e-03   1.48648200486726e-02   2.63237238852643e-02   8.86755956596757e-03  -1.42258896773839e-03  -2.52651828921252e+02  -6.85081200981382e-03  -2.66299043475287e-04
   6.78582592413620e-02  -3.69941760957227e-02  -1.01044549822823e-01  -1.32091641417179e-01  -6.23939306222771e-02   8.63253987618795e-03  -6.85081200981382e-03  -2.54509783127439e+02   4.29474609669001e-03
   1.37928843027404e-02  -6.38827365836014e-03  -1.66804290533116e-02  -2.06147131477487e-02  -2.34693025323040e-02   9.48784562668177e-04  -2.66299043475287e-04   4.29474609669001e-03  -2.54556844672872e+02
