  -4.96692933294606e+01   1.88790070565480e+01   2.19933634867900e+01  -7.08107069513883e+00   2.86171874131856e-01
   1.88790070565480e+01  -9.36719763320665e+00  -1.45164622135917e+01   6.58173997781471e+00  -5.63931664973787e-01
   2.19933634867900e+01  -1.45164622135917e+01  -2.88495290563527e+01   1.80142452029797e+01  -3.57620602145302e+00
  -7.08107069513883e+00   6.58173997781471e+00   1.80142452029797e+01  -1.84338413225258e+01   7.63650966194885e+00
   2.86171874131856e-01  -5.63931664973787e-01  -3.57620602145302e+00   7.63650966194885e+00  -6.23129385702405e+00
